Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Target
2.4298506960118855,3.8615195862654446,-4.418145752124557,-0.8413107277571747,4.405827176764715,1.3134602504422264,9.57667440997764,1.2987393074929638,-0.8158189237565983,-1.5308121702352189,-1.3223927747635877,4.911972067179569,-1.4152016191787202,-1.6499388676807967,-4.09527809177223,-0.43069788497180606,3.4835312727339023,-0.7737541721059342,3.198788293168562,1.4295928042530575,1
-1.4924524444176026,1.948656271560671,0.2751804956332953,-3.6832691787150544,-1.3906928543641857,-1.8454895827254165,-9.635202009223612,-2.7934407788070383,0.843432705346401,-1.283922597812078,-2.40241082440418,0.07086045937211316,2.028193299972189,2.4121265375631795,6.46401784418908,-2.088285728129689,0.6682491324076572,-0.339199490346764,-2.6086859604617585,0.7869380551109667,0
1.6861019474346726,1.4898774843666112,-0.7986323959898245,3.2046093047308726,2.8668213573560255,2.181880903479786,-1.0707709412273598,3.231799885568721,-2.0311880899516135,-0.029682088944731677,-1.8708620604392632,-0.32345812716249256,0.6036588366502202,-3.1862340016629234,0.04700501078947581,-3.2033870722116244,1.2739933184193981,-3.3323593381308356,-0.8186573237795275,-3.599814882163741,1
4.668612320836419,-3.0018926365990923,-1.852268216840537,4.5716822014327025,1.98207685003402,6.347658950575269,0.3565970444872129,1.4630719730938908,-1.1473171512170943,-2.6303116815861483,-3.2252070071440255,-0.4774469308562932,-0.6712932655699482,-0.5988569058785413,1.2107828689700402,-2.74981130506169,3.057438864073551,-1.140427540353078,0.25919405250834826,-5.972755249068343,1
-1.6263041278147328,1.619289031223823,-2.6141998779292215,-1.3766876714068876,3.9842126404451204,-9.62914207603183,1.4382783146685685,0.3515486317418981,4.062521426185973,-2.576662309120596,-2.000923546153289,-0.17447494827982124,-2.2666204403649406,3.7586785930749924,8.90663204032261,0.9516084450698875,0.8481413556135271,-4.242933805151663,-1.7329753417008515,9.611150117550682,0
6.876862681459395,2.8104810759446632,-4.341505320400094,3.003532291029179,-2.288707929889748,5.66126875725527,-3.1868943210542064,0.549924035651361,6.681128933599514,-5.839241260118387,-0.41720633575893884,1.6103811653577278,0.43100170723704123,4.669489367847313,15.70553679758506,-3.952649282131646,4.305988655972237,1.9871453160912584,1.840915524101586,0.7138657121417145,0
4.376707186652249,0.6192674664896831,-0.11054123463919563,1.8228476375244798,-2.248218847434233,8.84381458833992,-2.9000323995531154,0.6090173066913069,-1.4401045549287965,-0.7186188149999655,-2.6739200721923,-0.29558492337842,3.5022371273778634,1.8895123009518375,5.012365712242568,-3.1737261904716054,0.507839898777871,2.7926851327006235,2.688551101628707,-2.917886500102399,1
-1.4749862350673577,-1.9429593551679227,-2.3749592408516667,3.051042966624886,-4.1951326685291095,1.8281984647929461,7.55570547327429,-0.0423111596376311,-1.2036442087181907,1.3163073806705181,1.614098165331276,-0.6017494091746198,1.929592970083577,5.4026392619673125,-1.2058569029733985,-0.14313589690834527,2.3487841732559342,1.1106569031988043,2.5068550984111857,-2.960416707864732,1
-5.134599260816077,3.608933050202305,-1.5391565772955502,1.0701915453090232,-0.7119074182532077,-0.9042792077637932,-8.391861650245858,-5.483669893344346,4.094155848352596,-1.076121450242195,1.5547275952487989,1.35632229341314,1.9280191411548553,0.2553573346609106,7.630542804390646,-1.948085321748859,2.4745760464289095,-0.8031349610315288,-3.1740813459992108,-2.533612061761595,0
-0.3822729643285093,2.758843162046089,-2.50599204679845,-2.0941068568574686,0.5110379009926898,-4.778322017444497,1.8829928008789991,2.2339656841639792,-1.7651817233747198,1.7470161573975154,-0.903938711158055,0.01792826699695127,-3.4229925129124057,-1.2449139680605423,-2.3883486219961125,1.6014259790903473,-2.1545254846494424,0.022396894756692487,-0.07141531064785167,7.416230781658685,1
-2.265949293248336,2.5620714284280814,1.1713408341799472,-0.6323136739993912,-2.0544814932190776,0.011524853810531126,-10.837429808141316,0.40359597894965704,0.20518168194084674,-0.1351669026642366,-1.2238579917263115,-2.6176916881706624,3.457008119797905,-2.1486264142825506,-3.127638106783402,0.012830684062203335,5.0977864684223935,1.5682677683793789,-2.059261501098911,-1.7793550249638015,0
3.7404054542388647,-0.37737793134297815,-2.4601083279939466,0.17597089525983134,-1.2420594790100883,7.9237151971310125,6.12138056872044,0.18033005930656865,-4.010138170075516,-0.9228292202921207,-1.5326941307149908,2.468584300708752,-1.7137702942332913,-1.9530445816902038,-7.697581615764146,3.1213473065660953,-0.8477980831708494,6.483845702794053,4.312638071448004,-0.8207391178638928,1
5.559691004473028,-0.29486252921652945,-1.7459958788306842,-0.3771002465513078,-0.34396717676977207,5.30444494708446,-10.086006881485932,-2.1532672824441583,1.6080882858872396,-2.69597194243688,-3.9325614816517493,1.8946985033340054,-1.0012483174386322,-0.3804767759957822,6.655900242007151,-3.5055945437513394,0.9199666486931407,2.5877147381962375,-2.566045780354709,-2.7861432484223903,1
-4.2779458418451775,4.607816013789572,-1.1487601018312594,-2.820384421799101,-1.6230140360748364,-5.299726371031697,-10.786524076719045,-0.2218040193034061,3.6437192001385097,1.799688841090739,-2.6447577222972187,-2.792022591401707,4.34031898656233,-1.692815874081548,4.309807582362615,-0.6559600915389279,1.4236397524374462,-2.8188157228025608,-0.9662690101610961,5.466425830328009,0
3.8510904922843463,2.4889871666011203,0.607228832920254,1.9683384957632064,1.4218603841230708,4.757313643588399,0.7828011548820096,1.8201496374148571,0.8074911934769309,0.28355349992640666,0.034142346718433636,1.2520327443030546,0.6730426463539558,-2.5773188636273883,3.107805961065917,-3.402262997969976,0.2627089356298207,-3.56961388924821,2.4828566085950987,-1.0333243841164452,0
-3.6734517467461987,3.283296993512106,-2.3290115214981304,-0.6010915388873065,0.5485233539279115,-6.634986529104262,-5.8741808494130465,-3.429137406751081,2.6905959075440524,3.1898718687535057,-5.826949955675371,-2.817914178090007,-0.9517030518506041,4.85374044796008,11.222303332846934,0.9094336393439812,0.3509389365518567,-3.1100211508270004,-0.4284271936342976,16.04402317842393,0
6.170682210406978,-5.675565393650118,-0.7624291645603335,-1.3129342346690058,-6.022419871934136,5.726020369195015,-3.9658403472377746,3.2239332386721062,-0.7041267423110253,-4.1329298395685345,-2.117357882302366,0.14580170879462406,1.6435666279176133,-2.915481217744955,-1.8568784287576972,1.440471338846562,-5.246583183316958,3.6868231062863552,0.21296976109413723,-8.77595349350033,0
-7.030110285893633,0.624926853036077,-2.1293716487073295,3.483382203070607,4.664468730736994,-6.782128967690454,4.609303575358152,-0.19510246901761508,2.2854901813634214,-3.0130905272312782,0.8420660854682911,-3.616055644695945,-1.8427203836507347,-0.026990325199836462,2.4001003255241877,4.025323867840873,2.4845285822421888,-4.463117885102088,0.4362979615132445,5.364902052795372,0
5.665652643724581,-3.74943291431073,0.9049312505859479,2.8430545561172487,-1.7240907934200789,8.71932803517321,-4.0132860313029814,0.24528650531290097,0.05194606051860173,-4.652556739867257,-1.4049792326190766,1.639495915088684,2.610510486141114,0.285888510058417,6.02896678086551,-2.8614684194146633,-1.6461163433336812,1.414855406641108,-0.9331896598272138,-11.165061941229665,1
16.60949691606259,-4.301580356756704,4.648618865700273,-0.6695987173118276,2.2001290001767986,7.253015325413345,-8.67900902101177,6.901515745014571,0.133645596754135,2.501816186987534,-4.273454441967548,-0.12242997070651951,-1.2789617030334997,-3.197070310580374,1.298168911279286,-7.442888877632658,-2.479950345867147,2.9659479118647036,-2.6729833125885474,-2.8391886876915455,1
4.748589612723551,0.2591371392948414,2.5813842120563546,0.5273403401313338,-0.92838157101533,3.3118373658379734,-0.9591576350112458,0.105777361530348,-1.318511161652583,-3.0667839691740544,0.49337679733596507,2.226235547848636,-4.20660677424165,1.1554116190140182,2.1896974555603963,0.16183552110018207,0.26485645979429373,-0.5241742111510788,-0.5647223486131314,0.13989839711815816,1
-0.6500328067910411,5.188513895238369,0.5184340859749166,0.3649674151560087,3.9101500040429222,1.0929136771601602,-6.206031275045182,1.4616419574810386,4.206364993052568,-7.465573623361613,-3.3560365736336197,-2.8481854143934466,5.007187002048382,0.12985047812980555,10.638409908884714,1.4150701785775506,4.1528062871201294,0.06625128469372843,2.68458439413264,5.238634752626696,0
9.418048161495456,-0.188090117286435,1.1134950107746848,-2.113541945892577,-0.04134613523850783,1.290615860222298,-8.182930401486992,4.8970172693009655,0.3783073285408485,3.7911303871348654,-3.2477947618155723,-1.8753304744791182,-2.66219601681557,-2.6523259776141486,4.721216364666998,-5.2967450065126815,-4.88216766652552,-0.06887591290967254,-1.1260456059121111,5.105799690379502,1
-4.701248775303231,-2.045620537065079,-1.0585157344308858,1.2926557004580053,2.946892428536314,-2.612016841997715,8.797788014132763,-0.33420665705300245,-2.9368654061533372,0.6965372764261231,0.8223744638011123,3.952808948885869,4.616233428629867,1.0170580106676759,-8.653427369673633,1.612392372765775,0.7196150781965027,2.7039729785873874,-3.0131461063063583,-9.341943012752123,1
-2.449112308439228,1.1329078253551397,0.3439964341237627,-1.4767701526803805,2.655435440681193,-2.0472884584825426,-1.6717054751460811,2.544976527629199,-1.731224233635194,0.6239657907925034,0.6629247881578597,-2.6762682643944244,2.055683183207132,-3.7382839816276894,2.0822257427571302,-3.8899183392691423,-4.388009487515992,-4.58807657818467,-0.032998711203972464,-2.808293132568566,0
2.500772474724608,1.0023630186245098,1.311232922287881,0.7258249444932667,1.3288318470069043,3.4860975538443966,-4.4946401748077465,-0.8510121655732761,-0.23323186615992497,-0.5663476346477341,-2.0899181085362395,0.7188597379896777,0.7675628044157048,0.33946615894770726,10.70638405862788,-2.429308961070678,-5.925397841165101,0.0554427019490048,-0.4365195016963537,1.050337899924359,1
1.4236079457367865,-3.07621542342313,-1.2508506719891084,-2.726062981921687,1.1037239214885683,-3.531476967787004,-3.2054140885014046,-0.7305513127496452,1.5030522062263154,0.12267708297701474,0.10516363674793272,1.7456220258916884,-0.978997201418762,0.23812910010748345,-1.9485051047546595,-2.69739073574874,0.8365826226209173,1.9450201463638277,-5.202247770656065,-4.976030918016422,0
-3.6188153009385498,0.3734996431902702,-3.1364511950094123,-5.379608361644985,-2.9462197525465945,-6.020226924144674,-0.7542987461936073,-2.0536774233313517,1.811728315784578,-3.185528552718041,-0.5677984975951603,3.672112830318615,1.5602551017523743,0.11436948516909451,-2.0895583873091526,1.3834426721676731,1.4514799991397336,-3.9247426002720323,-1.8324055906396475,-3.4970058408317377,0
3.404563243330642,1.137338972449741,-0.504564112387272,1.9606623151147968,1.7713158708913868,2.448936517579825,-4.387096432545911,0.3447418966027258,-0.4052881915103659,-0.759538074848147,-1.3705052880967998,0.9433085987319537,-2.7247881883229317,-1.4859485312276224,2.4576351589207484,-3.3775719763394956,2.2096512555068566,-1.776715907072571,-2.2415923692314363,-1.6755892360989517,1
-2.330000773504111,6.800881522411562,0.563495769293813,-2.295026126951815,4.155831470778253,-4.434215692999045,5.689704601722044,2.6205089645469184,-0.9895009487072399,-3.4260523665226192,2.7487593148640546,4.132244265931788,0.2411666147525231,-2.329358321514932,-2.605005036392017,0.52950512092982,2.1295412926735704,-4.644043162771727,0.24710411850896374,0.1815597812720607,1
-1.1266831564083635,3.111833935708104,-1.636060056875543,1.3734194334953647,1.976815296734701,0.9151052778540895,4.213560059401117,1.4563596509176537,1.3234551182558594,1.8946891912993298,2.73419986104202,-0.12103678654473904,0.7637474575566684,-4.209285650331212,0.3880282438304787,-2.094931698517403,-1.554252916339443,-2.8937895117084955,3.2018410330869576,0.0729446012340463,0
2.229742432259455,-3.045151484846271,3.0245173128248775,0.2847329854609998,1.7550851900750843,0.7173876268782674,0.6077743090691804,1.7022321003943919,-2.1622381797296413,4.9126932576335935,2.078598671713769,1.1947202660198064,1.9612367056305473,-0.8618632337347734,-5.096518265881141,-4.719397537585141,-2.039799831746831,1.9838403362434076,-3.7190405123826666,-8.341112487956256,1
1.9368091773548448,0.672700663758987,-3.6457655715190214,-0.15442369722348248,3.554581748924973,-2.731871438295701,3.987757258737555,-0.20079336071111364,0.7468562197757154,-0.508298310926691,-1.4237603709191173,3.635809048332801,-2.451751420674861,1.8536595741311297,4.1590009581121645,-3.4848659459389837,0.8635630011879281,-3.47253596954288,-1.7969977736784166,0.3296834194499307,1
-2.294397199389226,1.583791788182012,-1.1445271353493152,-0.6641017260269205,-2.090380575758359,-4.333507906928322,-5.283544481835008,-3.7347630615301206,0.1683456235968912,1.8481317157270563,-1.3844173510388407,-0.49899441370937403,-3.6354315302135882,4.823559477831591,5.510205735927871,0.11559594130125883,0.9910497461776776,-0.17218683387853628,-2.9517716495295634,7.633045593562672,0
11.808486413790273,0.399872960483468,-0.06360673496088476,1.5369521497906684,-5.135602569894342,9.210234282043253,-6.529398020233042,3.009381957443021,3.5349597228513443,-4.365277345048065,-2.467041592936435,1.8112548534235975,-1.9308160469623394,-1.412566158871086,5.148236208573914,-0.9680965641018124,2.5074620215024694,0.6158988840678301,2.256836049248345,-0.1918723379826647,0
1.071366281706315,-7.605542216245954,-1.0857394220257515,0.5994323493567039,-0.16664608254121305,-3.1061389829491293,7.187200998620869,1.6210894771351392,1.9845386623061168,1.441330826174113,1.5761091199823682,-0.6198410553630418,1.3571201166026103,3.485877452853545,-6.82472286572686,2.1163982250162605,0.6560889055539056,7.032793554260062,-1.800337967970738,-3.9235414255895673,1
1.0435944178827563,-3.623774737641777,0.2748200354690504,0.5836770853154303,-5.287484277905236,6.278313979278353,-1.8440814648372355,-4.4106194669265895,2.7355450550129734,1.130191075539031,-0.5310325354144536,0.291655225042145,2.930390316187681,1.7489406240328833,-0.10123491259483348,-0.6302302505053317,2.6914366029080847,0.2605872840525283,2.6613823534981904,-4.565928499549655,0
2.5638859002433514,2.527317032433243,-0.7985737885138146,3.715775533788537,-0.7316431418373339,4.648901349066257,1.8946926398823924,-0.4071013877209899,2.748354807916459,0.44954378604715606,1.5585416421760674,2.462812775688932,0.29737938048318935,-0.2548417400843699,4.15250399900888,-2.0330666245014966,1.9096089226061337,-1.6372147609363337,2.0806500115274673,-0.773768292247615,0
3.2367659007977196,1.6383595083370137,2.0900074715046246,-0.5493074965119502,-2.5134737816021735,5.518501524935857,-3.812401653619552,-1.2429279348283142,3.010562223109338,-4.596805110565198,1.4255737525149692,2.838765990190793,1.4175299303047035,-0.8626277622706582,3.590981668228886,-0.16447668397340798,1.8416587540866471,-0.12806621018144437,1.4291288057575704,-3.8753502483944233,0
-4.297855323077995,2.1880317206166304,0.9663758812590397,-3.67835642600254,1.542630831013446,-10.69284984152369,12.275584238777956,3.317335132544953,-1.7641277913120064,-1.2925396539946679,2.8271286976220664,3.2540727871458164,-0.42596476948573647,1.443942057350692,-6.657005221047681,4.09772645814266,-0.024367902630610727,-6.427727339795255,0.06065883551343654,2.8254749412689506,1
-1.3691759831768562,0.9511265236794337,-0.3229572473080673,3.7370543314208646,1.9889622056182938,5.495766400920785,8.675616850409218,1.3678942949595858,-3.479287632966142,3.0912902671608795,0.05720643494172695,-0.12365815318641515,6.568642675652258,2.093603044243923,-2.4165913830390373,-3.9977243205572126,2.983267226087505,-0.4890044268420022,3.991818659661557,-6.051877143584523,1
10.000702309875948,-0.7342084754717393,0.26747468912558237,2.005445454242981,-3.189466731326886,11.115443622151012,-9.345538499344277,2.146373662893204,3.045801054965425,-3.6713910301491737,-1.854203847149181,-0.16792552903651314,0.10747474939886392,-3.9043264431064597,7.139526638073173,-3.8239052640101603,-0.5837322079138663,0.7939195646787773,1.8590664466293867,-4.904957252425889,0
-3.1886784973995357,5.213309317563515,-0.33086201212311306,-0.9320277329215886,1.499149254067075,-1.510600588179288,-9.111803989495021,-0.6481519418053127,2.756347762236322,-1.479615657195905,-3.533742533918388,-3.2136971185572802,3.914477558977298,-0.2883886979915231,6.987408318890299,0.43076282014438727,2.8904113644057734,-0.05658934548570005,0.7285729496198807,6.91287034381227,0
7.344642877446355,-2.10720111496934,1.9301694873809927,1.3249682198105222,-1.5139572171081883,4.568223618430247,-1.4666121278652577,2.711791727763396,-0.18792195734784756,0.9818743413122788,-3.8230821884218664,1.1214040900526443,1.8262561345448027,1.6886967612846617,0.5398111322951545,-0.9432072633323022,0.7392204750727407,1.6207465807313297,0.04544092543956946,-0.6182406657578244,1
-8.14453505209244,3.769825516511656,-0.6793283419284257,-3.1954473594863986,0.316672419205725,-10.403477760556358,-10.986855522807765,-0.7406982334539876,0.40783282180497105,1.4187432407472484,-3.8338795854102847,-6.705453342926506,0.40999744348105605,0.6411762869095072,3.6634670309991977,1.6359048020479032,1.804912078188151,-3.8153346157483154,-2.3711670553016213,11.458522712560168,0
14.860634681445614,-0.17922749575149066,3.475654913550185,-1.8059840217595675,3.3453086997126165,4.54645762399238,-10.091054443450357,6.060872809352776,1.667937873057372,1.4773732920470342,-6.373510439587385,-1.4609115928477525,-3.208353931643063,-3.2142763922311923,8.52404188680221,-5.01596808995364,-4.589454944865617,0.5559566640625433,-0.2192794812423957,8.577704119000474,1
-3.691657172775175,3.2929777082599103,-2.4809571216772612,0.41903457922198084,0.7830070424554769,-2.9328406011903825,6.936850940642368,-0.09376473249965223,1.6791211174776883,-0.1316754804628717,3.4202423949870555,2.0499386639922683,1.5694376135167956,1.0125942535874826,1.3329758485557277,0.13267186945319653,0.28510835036262416,-0.9484176112462674,1.4472252849593965,0.347039993820307,0
6.481870348619373,-0.2626847768055829,2.161653150539182,-3.7497826118565527,0.6025971981394627,5.437614872414662,-5.818835512154206,-2.221459582504251,1.295062741998489,-1.3887909961758822,-4.332024502101476,5.769676789961242,1.2482864381147905,-3.1914025311967498,-2.1429057673200895,-0.3709076130363458,0.8199663562608526,1.302823056243477,-0.8566206830708561,-3.046756810292296,1
-0.6142907929692603,1.1068717029464339,-0.27810278974982916,1.2950455826850316,-0.4936933779717243,-0.18155084719387773,-5.031397892489437,-0.17940064897622188,-1.3058597403207108,-0.9079317424680731,-0.45823147782903495,-1.0162471778956848,-2.1259596551706172,-0.395806860250533,1.1936751865247912,-0.1483182968476472,0.9488899523268113,0.10892143489943185,-2.370946347701512,0.15569813451261388,1
9.085514087520359,-3.350788452637685,1.1806139547917645,2.146683136321583,0.7770907516959698,6.5864276392366055,0.6202219580987585,2.9743546810927173,-0.46136103372545256,-3.8783313706990086,-2.0033642141101566,2.1028456888225984,0.9988898971980397,3.229498318892593,11.851121062586412,-5.4272171625514005,-4.742423425588586,-0.9481355837520955,-0.29575022685253294,-6.399997559260725,1
8.01037202474472,1.5988282157297724,-0.7217594886955446,4.276229493990842,-1.175446229439643,10.164880892234729,-13.053882396418668,-0.309790678907494,5.304654108486578,-2.230021454959993,-0.2650458702623659,0.32523970904533694,-0.3955131897262778,-3.7319106894036134,13.175052695095742,-6.287653523292973,-0.7048784121592415,1.733413895039019,-0.9466516763999058,-4.391536023936197,0
2.174884543682932,1.5098000004233922,0.09694802628556776,1.857989392341405,-1.1609027197152855,4.900591596199866,3.554685599044136,-0.6692798540119123,2.4167197535013383,0.39770582463848414,1.3186239908161421,2.5051666856540926,0.7267252539550092,-1.8352632912683657,-0.46730331869543157,0.12632607846399568,1.609329629537477,-1.7729563115301774,3.7938718851051174,-0.627565535352312,0
5.394292562940077,0.3153344271863334,-2.80230554519214,5.6808515298698,1.1382790360393025,2.385744672775542,0.31531369333864107,1.2321090658082834,4.603950850173969,-0.6151634862371675,-0.9213509315959569,3.386195676099225,0.30690042643078064,1.6543813109525707,9.424585019970005,-2.6247942388529495,0.4667004373234003,0.8171133426066444,-2.0854884414206527,-1.2824900488097373,0
0.1567696844557717,-1.2426296055408002,-1.465634921385008,0.3018805149451703,-2.643907568807667,2.3595009226221655,3.005509818585098,0.5380162585286277,0.6434238456359193,0.2334841124541358,0.5533991837570684,-0.4853650232769422,1.3289811970752288,-1.4593399321564728,-1.7478693444439455,0.909919089684176,-1.4521043620360508,-0.3091606385667578,3.2520207656626257,-1.6381700205246617,0
5.931997330795491,-1.8699950376550971,-0.32272044632171604,-2.0934739088489165,0.7217480463076404,-0.3265405662985714,0.7534465443089929,2.0002977525989403,1.862296741162556,0.05658274261857721,-3.038412161059134,1.36082857753544,-1.4367510159285302,-0.1836517862483602,-2.7564190114679183,1.000340554753291,1.351916385249928,1.6397555361363394,0.238374786837259,3.560082844536051,0
5.112092514931592,0.8354422081434328,-5.563847394480839,3.0140948799187353,0.8015309765831444,4.442247605558179,-4.573673645630504,2.1421683176120156,-2.291099988469494,-0.11576489271484425,-5.793436419807063,-0.3682409746821449,-1.7503081204167206,-0.5526451152268285,6.885611778497563,-4.156897402756306,-1.8360740109225446,1.632286085003845,-1.1333504547892201,0.41527085115533235,1
11.278482861773844,3.3712077279965795,2.287658099184825,2.042346143363482,-1.3844364296373426,6.916844198764365,-6.614232327503696,4.2391009605616246,-2.4180347536278837,-1.8278805456784366,-3.9015465173487636,2.69704260820603,-2.924800994377423,0.8950780354649156,12.842400986229727,-5.45085727503006,-3.67535178690736,-4.028097604950543,-0.739482962916127,1.9613823585827923,1
1.4162370939912186,2.26868881630758,1.0743456909502562,1.33047641258466,1.1405912820758957,0.5904576917161806,-0.03930690979358134,0.5143507894921983,0.4237417411173635,-3.889312144935902,-0.24041389189607076,4.5168349852730865,1.3007279369620535,0.28814800816517394,6.2546535808928585,-0.6312054348356564,-1.227004912101168,-3.535775524762192,-1.8856687253647548,-3.5638524481608456,0
2.4884078552133952,-1.665088446937903,-0.4341501936177098,2.0766439943693307,-2.900701795351759,5.690321830731029,2.354982824283457,0.9406742442243827,-1.43003553546332,1.9605863297674073,-0.3464834037333733,0.9613279544234303,1.2128107816312672,-2.7073166228013443,-3.2930663196277052,-0.7304653137311732,-1.971858310552866,-1.254009012208567,2.4321555071670176,-4.898428183632315,0
-3.7648747033289514,2.9690041229140647,0.6141666767569727,-1.397569664264985,0.19473379951271585,-8.587180840242256,0.87080119365333,3.7877734935532206,-0.7078910350226723,-0.5020089324877306,2.04188122374495,1.337325532706469,1.561692948581924,-1.105459786109219,-0.9373875045662865,0.4004173500647825,-1.6307852116000148,-5.382697863092911,-3.535071025445153,-1.3773805666097259,1
-3.056786607042737,-2.7610415058399944,1.1891029800856203,-1.623121229671347,1.9759322943040125,-3.6165180189673367,5.323161213421408,-1.9462406612588818,-1.4638990607012725,-1.0185185437907043,5.654278576093881,3.368262826271496,-1.4109570552300186,0.4315124346351705,0.010883238757597965,-1.3828335747735445,-6.28959346247795,-0.4414804786351323,-3.761284029018902,-8.236639012470198,1
5.757849177969638,-0.9901577282605329,-1.959065290620336,2.0381737499419303,1.5303974717821638,1.8732612974117109,1.4893314837211187,5.071922978027961,0.4833083772614789,-6.344275800162737,-1.672304682848444,1.9145333009594618,1.9486415931969,1.8322028186324886,11.158301938901477,-1.9755545204168765,-5.237259739084627,1.345308979092136,-1.282962006807392,-4.641692013431006,0
2.3796569779536703,0.7821517871079925,-4.749816742177666,2.787095531815404,2.947635381767622,2.470889860758714,6.433881649029779,2.577264216991384,-0.027118385436578407,-3.290318696415339,-1.5422783217133378,2.773490995729732,1.423820700488962,-0.3091598558834271,1.9427638016121898,-2.538409397955308,2.1499545082628595,-1.8735507483041633,1.1823891272635354,-5.23473841510296,1
-2.8165300494330143,4.83783941502694,-0.8957004880752764,-3.3457155550615774,3.1822546027748717,-5.503707186506858,-0.05461985477870757,1.241467552770033,-1.4328178370947462,-1.232402357842607,-0.11478769785947507,2.361155834479157,0.5664336350949328,-1.6236366109851028,0.6115117874556338,-0.8497115099556443,-1.2359574728977578,-2.8991018702359908,-1.9747830159986726,1.0633378693396407,1
