Alcohol,Sugar,pH,Class
10.176876252009635,0.964920997870853,2.8842134540706867,Poor
10.276283254187229,9.378513688185754,3.3248902827551503,Good
13.107243248366448,10.884521215868244,3.0088910342434048,Good
12.462902299486492,6.54286137904877,2.8670656285413756,Poor
14.210489198034285,11.480785795032297,3.3029339370832487,Poor
11.305504476133645,3.791518840407099,3.2995621559349235,Good
8.837159721568112,3.7085105704596684,3.5069009016757207,Good
12.992713510560964,2.840546321469822,3.544750693051905,Poor
13.325495340318282,5.893924016942847,3.5277914886928965,Good
11.928940382986474,12.781674513141711,3.2095587329167548,Poor
13.396770259681926,12.504724901161433,3.4316897872265626,Poor
11.456569174550735,6.0509510154708055,3.37694524264396,Good
11.659129805673958,9.04222167171343,3.2215617561169196,Good
10.992787128509848,10.951836588886277,3.397212694185993,Poor
8.177933887208667,3.997498232106333,3.7472478767062625,Good
8.75523998895313,2.9380457454738327,2.9928937436813774,Good
8.22000429980714,14.595391901578509,3.7057720957855262,Poor
12.454872878846462,9.454581041539468,2.853455513983198,Good
10.200491867534286,14.730527966588125,3.1083892129016606,Good
11.55999483815292,5.397461813417322,3.088145248611528,Good
14.352965317482651,10.693959649624906,3.4263651078809056,Good
9.745045604042124,3.7277527298479467,2.93122495177729,Poor
10.87268046124941,4.2874024834717375,3.6823476118397536,Good
13.288857969801342,7.922580758409548,3.628551408465041,Good
9.601587158441358,5.134462819867033,3.4520658196852776,Good
8.538859368801551,2.9305126756884747,3.258413831792198,Good
10.028260170396376,4.311770178845228,3.732956042142078,Poor
9.12854901077803,1.0183517197550374,3.630746554720556,Poor
14.50788356639801,10.714142511423557,3.2993151480812446,Poor
13.656842656950918,7.635691527744993,3.501873354454311,Good
12.433826295572963,1.8665244628656215,3.3669299521796843,Poor
14.100224131314024,2.9895629003631226,3.3879422383882645,Poor
13.625704538293801,1.9867508026333383,3.1309760694374713,Good
9.30599041220225,9.382595720000209,3.2620846046248966,Good
14.247912989429844,1.86605027238116,2.878121430789744,Poor
11.775395693409555,11.437093829010633,3.157348691664592,Poor
13.652081086148439,0.797408330145672,3.4958285153621516,Good
14.272639099464453,4.115948925940435,3.753216030506186,Good
10.226024324803047,13.414666800432654,3.76306411276302,Good
8.770363471693738,10.918704112772568,3.3557228691248913,Poor
9.595546137793592,1.558040827422472,3.4066222518095817,Good
10.989754520383794,12.406328515035106,2.9857211855009673,Poor
13.72610336145745,7.649009262332969,3.4953081080935307,Poor
14.025114082794405,12.778353893948024,2.8706587926743863,Poor
8.048664913718335,9.210726729530704,3.0846856857994442,Good
11.57523111804296,10.38657896447645,3.4683633472854423,Poor
10.921877022041453,14.905772625737768,3.110310131543489,Poor
9.554754673295111,3.8688654158982634,2.849846874114454,Poor
8.839057571335779,9.547210834040131,3.6318704093509635,Poor
10.363306199825395,7.174660155832276,3.110330007134563,Good
14.600367927387634,1.0720533173790259,2.8631052248586784,Poor
10.262420524145288,0.709824301791543,2.8747881645028652,Good
11.631534352203563,2.2288143783589507,3.0517587987887533,Good
12.921132712266246,9.911830237808948,2.978015947221526,Poor
10.545407216655057,8.723864774744188,3.5743001177801506,Poor
14.802474579046724,8.524728636874048,3.1216840466670344,Good
14.737131064594779,0.9619230566597712,3.6046957850398322,Good
9.762476070777549,7.304893447220103,2.973845997823153,Good
11.480739541246699,13.907030858716663,3.2928791795440837,Good
10.106148168717388,6.2650821050043755,3.488037133553129,Poor
9.993883460642273,9.561375811932617,3.451990853865855,Poor
8.258208631481729,11.807370796535581,3.4011294099302685,Poor
12.266950337859278,11.86691654755737,3.7248216019311697,Poor
11.51875316260203,8.029561194731436,3.0285251477067443,Good
8.360351258749926,12.940303208333876,3.2937192044621053,Good
9.95052524965628,6.174982353774331,3.6839925500724084,Poor
14.357861201766575,13.386051614379577,2.877893765595157,Poor
9.676933234668807,3.983293912735407,2.855888268253075,Poor
9.014264104638562,4.56313790136328,3.0333022875582913,Good
11.426169321942941,1.270249050885516,3.433021219538018,Poor
14.899553178774205,12.035936629863102,3.0598796264498067,Good
9.694386900580502,6.5473009253742305,2.990239883808799,Good
12.70494883184115,3.822190901715286,3.2588023153582917,Good
13.331337307301023,3.860959025440405,3.4135980687694114,Good
9.663462807946798,13.570299147823881,3.04855770701674,Poor
13.097514440283017,12.591790706685035,3.1006911867237417,Good
10.574481929034773,8.526197837679158,3.4135593048115136,Good
12.426140814155056,9.433606606027956,3.7457384219894525,Poor
12.434707975326262,7.377720772979219,3.4747417274380883,Poor
11.75042278852331,6.179164871742729,3.58290414358456,Good
8.632028390380858,13.774414777665806,3.1668100947554687,Poor
13.847117469124665,2.32138420104438,3.072254359384466,Poor
10.245460454802151,6.5674784508853055,3.2542677432026226,Good
9.30562957279898,5.496147665824193,3.6071328287116735,Poor
8.285425990883347,7.723185443641651,3.2562996417905556,Good
12.136250602317693,7.1356621809050385,3.6467254087898606,Good
12.742950532895977,8.02389820894068,3.788771980695127,Poor
8.116114802494993,2.528825169791414,2.872026665730336,Poor
11.584651408094967,7.940551771942518,2.8454101560837035,Poor
9.585470426385566,4.015072801364558,2.9495897029133618,Good
12.51620953286615,3.1728045603287733,3.184369675734346,Poor
9.22056500303494,1.4400961723997727,2.9310422091454322,Good
12.836564166717261,11.558462101964043,3.6706644776187556,Poor
10.707147424103763,6.697907852420119,2.8231462510270635,Good
14.557109921157142,9.586333408020495,3.1157927163358226,Poor
8.962646609021952,11.050103477918778,2.9846946294942054,Good
10.38746445735181,10.350091647046526,3.731539330157532,Poor
8.794314648684123,7.322260426800393,3.469481004890028,Poor
14.47285532794994,6.124528669800083,3.7120302564513743,Poor
14.141375473666868,5.951418689789624,3.772328710310393,Poor
9.80559139400609,9.780707555485817,3.297098243677369,Poor
12.619888322239253,7.674518146657165,3.034319108048026,Good
13.720555401408511,12.812417595833404,2.993728786196589,Good
11.886405681196237,13.183178772737325,3.0229188616858402,Poor
11.707554048492046,2.9731254810945176,3.508593307622003,Good
9.692966036303162,2.475387947413022,2.8404457281230004,Good
8.651719374641294,9.640813427521993,2.851361073032715,Poor
14.280510305673287,4.867773346903052,3.40814294238315,Poor
14.302926400143313,0.7692754220939335,3.4420571467374064,Good
12.431710200912875,13.385318705762849,3.46526292432246,Good
10.373208537340904,3.7900611250352196,3.171880504588591,Poor
10.444467022288627,13.974569449444232,3.605944888714153,Poor
13.081689752091677,10.902799537734678,3.3336245877266175,Poor
14.279771819668039,11.558475603716522,2.9054656300094193,Good
14.209604969855821,3.421191689000826,3.597099307067345,Poor
13.459128821003368,3.8958191714437875,3.7530677862704582,Good
12.494221523080014,8.058382430448955,2.8600363130023583,Poor
8.588979754965342,2.9954478634230015,3.1913513387005796,Poor
9.131400998662297,4.928759543903968,3.2875160448347476,Good
14.289879319689554,5.161205930243165,2.946470760078317,Poor
12.24500341761713,2.8146340321650793,3.667708947782877,Good
8.064379361316407,3.475151084229831,3.0841496448900436,Good
8.710300800062225,11.93400170911972,3.58300853993816,Good
12.64451238375639,2.9243398909353915,3.470994482028316,Poor
8.03543108692353,0.9126321817368761,3.398045822467023,Poor
9.125656359922491,9.625646668119607,2.9921428486965542,Poor
11.841136525566103,14.651755231190524,3.0207035205509056,Good
12.843266383848853,5.30260031203526,2.847348404746569,Poor
12.563728816518204,2.220507696345658,3.0407124297822663,Poor
9.56988516622392,8.770616217829197,3.145443609460514,Poor
12.985254549432751,13.64213606088687,3.6331453038624253,Poor
9.660743612477601,11.868895807512942,3.1663926667148052,Poor
10.277797887114874,9.526480091984382,3.554621782765606,Good
13.225439835826169,5.068319200810191,3.2394422812954873,Poor
12.547430293330503,8.357262512505189,3.5848683119938882,Poor
13.944563873459245,1.8230501989117027,3.7762716004370396,Poor
12.603290246102404,10.344708652069714,3.0398415580575797,Good
11.9781602233483,11.013892274015937,3.662341611963876,Poor
8.655723374796647,14.492958532193823,3.4218240863057745,Good
10.574010621416035,4.275761701803539,3.6172942615886545,Good
9.856416573772078,0.7676180761238283,3.451585902267805,Poor
9.707927503653584,8.411322734193684,3.22394950727415,Good
14.81107388326712,10.74846231375381,3.0280749394417903,Good
10.751684072667324,11.960908400303326,2.870035225331165,Good
14.244325886239793,3.3092145288597536,3.3355183644607167,Poor
12.41797038198084,4.295416601036843,3.7903260945268653,Good
13.56367912479154,7.932568416375797,3.538041805014206,Poor
11.518459651736345,5.293711744565027,3.1273455413990163,Poor
12.038327192384514,12.977416555517953,3.627204800086735,Good
11.447623856732047,7.3695222292114435,3.5689840001764064,Good
9.36670091458631,12.093890339479042,3.0816357933534566,Good
13.057164806830537,8.918986526994129,2.8143074897942344,Poor
9.96540653708599,11.709807053448124,2.9181626385339494,Poor
8.170211765020177,5.3237583046896955,3.6773061903120574,Good
12.518306071350175,12.555541017989512,3.6365630353048717,Good
9.239774755849343,4.481298575489813,3.0952090008783624,Poor
14.5832100904704,8.418432716047716,3.0851954262844203,Poor
14.677500039018112,3.603103141021176,3.592864987102471,Poor
14.40405073154314,7.395134563579804,3.7377374698954218,Good
10.591110901788111,5.113540537876196,3.5791372567976,Good
8.108196315702072,4.367199744239606,3.4055786770307614,Poor
14.498229938114077,14.521282761406544,3.0426713503318044,Poor
10.9972890382212,2.821074529557594,3.3257479140952606,Good
14.766583733305687,11.916224643132232,3.0335118585932643,Poor
14.74533983962477,14.770391912506616,3.6080114200967737,Good
13.971066188271521,0.7885715142311285,3.186961079517737,Poor
10.0611422444871,10.635897503610378,3.633697216994026,Poor
10.695684100213477,4.167221180566163,3.181609217982725,Poor
13.957956700617999,1.0870734527604144,3.624149405199891,Poor
10.218454036093943,6.3418988948711466,3.133317815165242,Good
9.186449226802647,14.060658247477688,3.2401327046176696,Poor
11.897608837208452,0.6705938683214665,3.4154884193426573,Poor
14.553083419125468,9.024342532981834,2.8702876140299187,Good
12.87220857672481,7.770248939632203,3.748207061815464,Good
11.990428190625554,13.164070383380189,3.373605786123803,Good
8.68023545639538,1.718024860549072,3.307820014690802,Poor
12.305050586894188,10.38212743335643,3.6393939711199117,Good
14.930376950729844,10.36159062728252,3.6657627298968274,Poor
8.980588106655668,10.201660244503106,3.3222604045290156,Good
11.628307566546157,14.163850176558036,3.727262325793637,Poor
14.141611503495689,12.434769170599766,2.8647377660764803,Good
13.185380324279432,1.1086045305308372,2.9132257922512172,Good
12.879110186966876,7.330701335215441,3.39678823001444,Good
12.917388587909766,6.270319314919336,3.1540658617935833,Poor
10.516438058538286,4.99713470581663,3.2642251661891986,Poor
10.055142909851455,7.04438251473441,3.1280792178971666,Good
13.665528088349596,6.070815681426673,3.2047253114449354,Poor
13.670793762754265,6.768841548240648,3.6226463471462993,Poor
14.069506230060725,14.699297051325315,3.3934761998543044,Poor
14.392683867895299,1.785178133868921,3.797344549283498,Poor
11.579396792026564,13.872347612661581,3.586879197820963,Poor
11.510614062810397,7.463432345329887,3.0736662541018265,Good
13.588066252767426,9.544262559743347,3.0643451177266963,Poor
12.549747515444356,12.537653015956561,3.135898270117007,Good
12.913768140803924,5.726713922664206,3.6432594806477425,Good
13.570548686052707,6.741117667275519,2.8272876506505655,Good
14.230037392722963,6.438017964041352,3.0301812788712574,Poor
10.36596609796075,5.933599826768518,3.7049184203442667,Poor
10.629080668479608,13.920175163879977,3.439896436083252,Good
8.657873578886083,12.519483422298675,3.026847095501056,Good
12.047960986973218,2.0804998530131535,3.01914496823258,Good
8.251595916577195,2.0677886109178925,3.6626181017594304,Good
11.259186126927222,6.704107965368372,3.6937575082770464,Poor
11.798512442953037,1.9305319626257313,3.056131090962115,Good
10.005788764897991,9.476849881431235,3.220510358076532,Good
12.135832823983076,2.583528305295142,3.6345957386283168,Poor
8.213501749573346,8.074412327518615,3.571007438609885,Good
8.2614373212445,0.6046892315539074,3.6139161065660845,Poor
13.758203924617607,5.090647051983377,3.3183981907879687,Good
10.52133448987884,10.319265493253504,3.711549048305173,Poor
8.889423588563194,7.518564633303802,3.125951543954435,Poor
11.655702820383631,14.684907546985327,2.9566721343475177,Poor
13.389954871690275,13.174505042960057,3.5087323325648647,Good
9.510747192477902,5.706526296125692,3.339354416006896,Poor
12.360233330733003,1.1595548513479816,3.654585768809481,Good
8.597432254956376,12.761581351667774,2.881159249124715,Poor
8.361772048180255,13.712897499562736,3.6436924034380667,Poor
11.719482420977036,12.399097204576034,3.093294653208822,Poor
11.784445851270746,2.3552741433365902,3.4548556671681827,Good
12.462009310487446,14.969769448978171,2.8401287890782556,Poor
13.08263933605863,4.24947121251522,3.4095812963036005,Poor
14.830964556237742,11.000971235721366,3.5172716891873357,Poor
11.614102438108368,13.666505706867962,3.16875021450562,Poor
10.260695310588723,3.9174631577952868,3.01541070526214,Good
13.566303363380925,13.669749042817458,3.3376306766035446,Good
9.895825758834519,4.987482898325571,3.6331908044356465,Poor
11.072799944939453,14.657991724568815,3.1235473582966504,Poor
8.549194669395861,4.578270295516882,3.0524692975212795,Poor
8.177455203908202,14.32481945898861,3.0789353086376874,Poor
14.738538902745475,1.2763974379437861,3.749132152916664,Good
13.851860843585442,10.78444416921229,3.1592769157645595,Poor
12.871819442655886,8.215611440636554,2.803604239888287,Poor
10.86267061089989,7.429217618279594,3.5816812079596194,Good
9.21306024049592,3.74066755670968,3.49927479533539,Poor
9.095059298697603,10.731138951759133,2.9285682646029687,Poor
9.751700287152168,3.266737625971453,3.7849042491349123,Good
11.844586652942844,8.516206041779139,3.4080622853051112,Poor
13.002171458900436,4.172057764083636,3.3007794909406014,Good
12.621381637024118,14.356510006829664,3.182219267622891,Poor
9.9595372786216,0.9151523106169659,3.6986727555636376,Good
14.684056964642359,3.39606006161293,3.043963481418563,Good
13.165278416870379,4.013503792617993,3.0857689002199016,Poor
11.880478367579805,6.503983473633338,2.9224108066865666,Poor
12.282045223640466,3.874588507115776,3.55911909558426,Poor
10.93720043699453,7.624561808897386,3.395549280405853,Poor
9.734116926508102,13.150750087248815,3.409066169254498,Good
10.491808750558832,10.824919610432977,3.0184704310194634,Poor
13.304922773250585,8.90944871775911,3.4511683891270835,Poor
8.100754420408292,1.790546080748855,3.565458447246864,Poor
8.812508483548413,10.562885571644497,3.157888530725689,Good
8.32201849415227,2.913007122508628,3.601347143961712,Good
8.28510161623279,11.90232709644462,3.148790588532021,Good
13.98822408807705,4.125822998397221,3.5581384615092873,Good
12.925605015660166,6.547206560653063,2.833730107457719,Good
11.319216803611276,5.581817933609955,3.3511646014736525,Poor
8.68483912455701,12.952801762785423,3.7695265606398864,Poor
11.441311125817826,2.3348946513444178,3.7812446006823905,Poor
11.31430239546396,8.701850794579435,3.0817525783417405,Good
9.212413089370106,2.5598933369244024,3.241399091080355,Poor
11.036961544665811,10.719539623916706,2.862977907986633,Good
10.789533140781614,13.623632853019977,3.6733413076045993,Good
12.310950686365516,6.801810981075175,3.3685721531402137,Good
12.445655556073508,7.57733777384215,3.185100678940517,Good
8.317128068404312,13.947631129000053,2.912770558489153,Good
10.622288302385298,8.054375135415679,3.746767285496889,Poor
12.381019409999656,7.570177351718634,3.3302190478209934,Poor
11.521953810060614,8.88577198921241,3.0829279290829037,Poor
13.995428888318255,10.493831177262804,3.1502151301315093,Poor
12.610855421332616,2.049808938761955,3.0706971809221475,Good
9.140540989570008,12.406102652251983,3.4018098088569806,Poor
8.493981231803009,6.81482289807226,3.7299635757805096,Poor
12.49693494744421,1.5490533935135402,3.656693803326564,Good
8.185579173791353,11.89964870337409,3.2603808754259775,Good
12.100429068914243,5.9657745894509455,3.626499362301008,Good
14.581611689974704,1.9553286788782822,3.22310548127633,Poor
12.028319245131152,9.689796073377133,3.052307140758638,Poor
10.717189483445654,13.261904624787805,3.7834151152664277,Poor
12.503017529096471,13.372425886502802,3.1038875679708218,Good
11.207770233440616,14.386120384730111,3.123724230986908,Good
11.819317525211545,13.081729166616975,3.7896928677865223,Good
14.590253661435677,0.5310433305093907,2.9339274931656547,Good
10.70271846460542,6.0134969129941584,3.560533988009695,Good
14.7283339467674,12.368867408629795,3.7358127584827265,Good
14.337454493692446,5.810668586977876,3.3117949942754183,Poor
9.370537943525076,9.22245334250574,2.80252176170282,Good
8.485529106126158,9.291595736930715,3.175058944113106,Good
8.705446009641987,5.792866908562934,2.9115689923848267,Good
8.127552779560848,13.61487194557867,3.2161876609336955,Good
8.661100725291499,7.796811008098706,3.5900267616422843,Good
12.781047413914498,7.239370986093761,3.2387115488838,Good
8.498320539221602,14.96394931209749,3.231925121345922,Good
10.23282941205633,7.655755279052942,3.3567894769188467,Good
13.914127176786181,3.0867746529644253,3.38169058474768,Good
8.162903550150782,7.939506631519851,3.656296308798971,Poor
13.70127937812255,12.303242665038985,3.1083554392289514,Poor
9.9729834234138,11.764474740025081,3.6216712643680156,Poor
8.827153793351593,11.934435594072829,3.365933748692047,Poor
12.877160157549055,10.766344867969721,3.100529549717147,Good
12.402599927459189,4.186158521466979,3.095126044006077,Poor
14.14230409468937,13.000219244683356,3.1611375171057245,Poor
13.1454973066272,13.454930247955843,3.4226932426199754,Good
13.624366512693939,3.3152141009689613,3.030811731359949,Good
9.974242007999145,2.3916067299952117,3.720333561672267,Good
9.24207680645806,14.646272044542124,3.3749125841779,Good
13.254303261486008,13.090697472930335,3.7200157769960067,Poor
13.647843174870848,13.451924134544226,2.8464043585791545,Good
14.933535994004714,13.35245757705373,3.142611370461473,Good
10.888323738379984,8.35445894848906,2.822807660687623,Good
10.604126600549481,9.872825181654095,3.0722518150979696,Poor
13.434890725193977,8.407761355937804,3.662006472268588,Poor
10.385624781771124,1.2424920632597716,2.836609715842201,Good
14.515301279224953,11.309794737615203,3.236147099915745,Poor
14.008889262901082,7.827314483370264,2.9175670704732277,Good
11.00295819162513,9.891781584458332,3.2168406592603676,Poor
13.256097474540482,7.7882771721452615,3.638851584264377,Good
13.281800118592777,7.6312641736756115,3.423071033402519,Poor
8.721867081851528,2.990942087427619,3.536756345331423,Poor
14.317870346756965,4.54134886954666,3.149104115449581,Poor
11.536766607135,2.803364033187359,3.744397695010141,Good
13.785202262754192,3.3371612865674654,3.5092620937795,Poor
10.240347207214281,14.608172016094422,3.2217988192845306,Poor
14.268662599473403,2.7201449636968773,3.226464800227055,Poor
10.724411751139142,4.4044211524255115,3.7186841779432975,Good
8.07586356036209,9.063550037209481,3.3764046934353917,Poor
14.337673834934845,9.347589355431307,3.5063792099030415,Good
8.639006737502935,2.7326248812855214,3.217035224513171,Good
10.235195463132904,12.00890267388558,3.023692764764714,Good
14.650433769355635,11.885441584735963,3.5235592919944185,Good
14.654250028562892,3.941106710956421,3.4078237721413878,Good
12.014065216863003,4.685661388794177,3.3013428804247793,Poor
12.422860485188595,14.100824049162705,3.4240209399944637,Good
11.13911865384824,12.472235966702431,3.0082855860642335,Poor
10.05247540188645,10.618056979406596,3.593938706531956,Poor
10.300651817589412,1.6923817119037077,3.7481628050203057,Good
12.707629192539269,6.564829173087348,3.6911031441677027,Good
13.26662170606376,8.609877145113991,3.121435745307017,Good
13.54105330608094,3.2174636757647654,3.206005773282076,Poor
13.527326999561877,6.999285440569255,3.608402299797561,Poor
8.638442721340832,9.214875223586004,3.3951171308246035,Poor
11.46094213291807,5.246961861673289,3.347914443676649,Poor
8.40291132011651,11.823699874782063,3.7266419675334452,Poor
11.846702176266149,12.68651893376268,3.3360249609770505,Poor
11.09071350961364,5.192337306794026,3.3149386795873097,Poor
14.213929279308099,12.660528740140629,2.8420185912663594,Poor
10.456405087864551,2.001860208493718,2.8694169585901372,Poor
8.819469114993241,12.647071930028517,2.80742030788065,Good
9.000941774369851,2.7148812591804408,3.7132442257836336,Poor
13.330574422022305,1.7024437113910276,3.2083866600177005,Good
12.327526443213827,9.805743364394663,3.2685613761334125,Good
8.707858732859531,7.343091803451768,3.6453869475924616,Poor
8.588747642804982,13.664413705986075,3.409246310375778,Poor
12.90678392021384,5.7662433433173135,3.409501596390581,Poor
8.509341044549355,4.663707819845616,3.0965344293548123,Poor
13.753020415032493,7.760656139090877,3.633908373924519,Poor
12.943695590095473,7.111219693645589,2.9658299760394935,Poor
8.569441464493298,5.49420667014923,2.8531495921729477,Good
8.593863998596344,10.559248831125764,2.991603357518532,Good
14.90647704950823,11.51364659175167,3.0677372187745644,Poor
10.619895570292842,12.86826755093698,3.0823110578542066,Good
10.594495029468236,14.606420768299971,3.4705135986187674,Good
13.68959697080252,4.366514785921314,3.0178245873286436,Good
14.63074004168701,10.883355496104443,3.4766583044949844,Good
14.902007446760097,6.216744414688306,2.8911321732337996,Good
13.273647296812591,10.317688593291066,2.947202461097909,Good
10.63381709871641,7.401734510063695,3.3088214484909946,Poor
8.584505016890681,14.909709990135008,3.7218958025766424,Good
13.440028411492058,11.069080968965874,3.6595675888111137,Good
11.908829748150636,14.311123856297705,3.768753442442803,Good
10.969554064728834,12.607058467477193,3.450479065278171,Good
14.344480695663151,13.59206466186888,3.475814866416092,Poor
8.778382376143059,12.309078359612787,3.425022998931492,Good
11.448375730036014,7.157807390450715,3.4228189228581973,Poor
8.079475513371934,4.150932573529824,2.9471203450675842,Good
11.280624493958884,5.869642544032572,3.3437389561639286,Poor
8.39412292977286,0.7934253732792815,3.1860679334517257,Good
8.831725413876503,8.097900928237674,3.2425372157772934,Good
8.822683727439735,7.823338103920926,3.3236005730592373,Good
12.544472114812445,8.116131740042078,2.9283961718022513,Poor
13.222314154857962,14.623452762094926,3.15948773385212,Poor
12.083581355680117,13.71608305009517,2.8634495608766035,Poor
14.735207839321793,2.8448352857865657,3.779668130422399,Poor
10.624094056665928,5.848796562560393,2.918528028820126,Good
9.999984603973026,6.647364602217298,3.0585247385449543,Good
14.080193897326222,5.727727308848893,3.691292926703397,Poor
9.56517086963617,12.078191472256739,3.2827100462391416,Good
14.74255777608428,8.09854621308001,2.9356372015206302,Good
8.085081322828714,8.795447346088563,3.1842305380393485,Good
14.789151786953473,12.86869660532492,2.9158679941913856,Poor
8.302119383654032,12.1859582245227,3.0002159970845015,Poor
14.238001795886497,2.4170670808943457,2.852029846949845,Good
11.693907763604098,10.851761469212697,3.2382274945490996,Poor
14.950753572835103,6.813823869079515,3.6066361217252596,Poor
8.516575953147791,4.772409094406257,3.385969178699895,Poor
11.876979990809247,1.225272903081702,3.406345305484612,Poor
14.785117749333693,7.565118625009039,3.0005840300832403,Good
11.661684909191042,5.653831870505705,3.1438938432523664,Poor
12.405790466946838,4.146939075307811,3.6452421038408316,Poor
12.87024082289232,10.572740079155885,2.8878561843265143,Good
11.181787453374412,11.657538116076012,3.6579306536685334,Poor
12.392906560588443,4.04944802592666,3.2836900262647855,Good
12.090200183461702,1.2169878318505352,3.637147431325117,Good
14.308106073436923,12.806914158195907,3.1180064193944004,Poor
8.318124662390206,0.6444162474623981,3.1388429515830207,Good
9.966742327145612,14.088131161861345,3.5516048683231425,Good
14.65288038853591,9.600488172749236,3.58499617339222,Poor
14.231846487236414,5.166776210419144,3.0296446779901465,Poor
11.189597269499991,4.073929688862675,3.7728713248219052,Poor
12.340928184610757,0.630582131834891,2.8844901042448288,Good
9.94166828086793,3.9143355466577185,2.868502963102131,Good
